TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MeanOfMeans,MedianOfMeans,LeeValiant,MinskerNdaoud(3),MinskerNdaoud(2),MinskerNdaoud(3;1.0)
IndSumNormal,Sob-NUS,16,65536,16,nus,True,27,4.444554871294796e-06,6.804455341771101e-07,0.03823808744266304,2.905417171629355,2.4853829745482724e-08,3.888123895023301e-08,4.1728011362503746e-08,2.9338008942852153e-08,2.719190445882938e-08,2.6148283291061142e-08
IndSumNormal,Sob-NUS,16,65536,16,nus,True,31,4.444554871294796e-06,6.804455341771101e-07,0.03823808744266304,2.905417171629355,2.1765853049954616e-08,3.457764599210499e-08,3.707820644950387e-08,2.5245714889486137e-08,2.3301001331020193e-08,2.2788434124594905e-08
IndSumNormal,Sob-NUS,32,64,6,nus,True,11,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,9.596308560187685e-05,0.00015879937720467642,0.0001580500142902871,0.00014233379853794044,0.00011223378154158164,0.00011358638688179115
IndSumNormal,Sob-NUS,32,64,6,nus,True,15,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,7.031217852988265e-05,0.0001234720571942801,0.00012112470807018534,9.379336067664374e-05,7.920556849403257e-05,7.752729727732878e-05
IndSumNormal,Sob-NUS,32,64,6,nus,True,19,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,5.490114159035002e-05,9.830856079338503e-05,9.532279521211234e-05,6.87278441379154e-05,6.016915298572871e-05,5.881984345868374e-05
IndSumNormal,Sob-NUS,32,64,6,nus,True,23,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,4.450478800874569e-05,8.407894916063566e-05,7.987942813701164e-05,5.421078965837773e-05,4.8692833642283074e-05,4.729936332655092e-05
IndSumNormal,Sob-NUS,32,64,6,nus,True,27,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,3.825349666880814e-05,7.214262335985546e-05,6.814607139582744e-05,4.5737706134606326e-05,4.1539692516055104e-05,4.04347841137531e-05
IndSumNormal,Sob-NUS,32,64,6,nus,True,31,-0.0004255664314570557,0.001035802517089844,0.11239848370469531,3.0274799806885104,3.353232222601998e-05,6.542485498567395e-05,6.089750457881105e-05,3.870343789862274e-05,3.598087080805608e-05,3.5015351365894004e-05
IndSumNormal,Sob-NUS,32,256,8,nus,True,11,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,2.3078468906485165e-05,3.698291330644624e-05,3.8862761791288106e-05,3.576213348173683e-05,2.757011726925195e-05,2.7900341698969694e-05
IndSumNormal,Sob-NUS,32,256,8,nus,True,15,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,1.716566819096611e-05,2.854084738910765e-05,2.974335705211375e-05,2.2992713123399273e-05,1.9301476661485815e-05,1.9040481193099795e-05
IndSumNormal,Sob-NUS,32,256,8,nus,True,19,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,1.341348602831634e-05,2.2743242592295782e-05,2.3569806017187737e-05,1.7119165764816153e-05,1.470526733440104e-05,1.459006250767459e-05
IndSumNormal,Sob-NUS,32,256,8,nus,True,23,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,1.0817566210031123e-05,1.877242517876877e-05,1.9489485514666142e-05,1.3226370459674825e-05,1.1849497156746868e-05,1.1552850787363045e-05
IndSumNormal,Sob-NUS,32,256,8,nus,True,27,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,9.246004053576679e-06,1.6377049843429886e-05,1.6807674607374577e-05,1.0888683703875844e-05,9.963170980807198e-06,9.693779016449298e-06
IndSumNormal,Sob-NUS,32,256,8,nus,True,31,0.0002564648185429728,0.0002501997991943361,0.012113179991165898,2.9355675100768326,8.065523733257251e-06,1.4237385795656968e-05,1.4596206773550119e-05,9.31790297434122e-06,8.639379092205091e-06,8.41556841881209e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,7,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,8.31736942026677e-06,1.2752185974316094e-05,1.3510674788618026e-05,1.6608301537511886e-05,1.096015518987397e-05,1.2507649633783297e-05
IndSumNormal,Sob-NUS,32,1024,10,nus,True,11,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,5.164276166348982e-06,8.184085822988224e-06,8.683125960756538e-06,8.039446417334589e-06,6.194550075313816e-06,6.278223438120595e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,15,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,3.768019655761465e-06,6.174729870544625e-06,6.584285412230516e-06,5.200590853457032e-06,4.316861716054764e-06,4.238343861780313e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,19,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,2.9932408147701753e-06,4.864309519611776e-06,5.172530054321891e-06,3.824444851439613e-06,3.3345605469265258e-06,3.2435279206093877e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,23,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,2.4524628116749706e-06,4.054484243634307e-06,4.327772139802887e-06,3.014128016827671e-06,2.6851487512545476e-06,2.6281764362966154e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,27,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,2.1064553379549112e-06,3.530337426853858e-06,3.7636033037109136e-06,2.4977027013225914e-06,2.269006387463199e-06,2.2183244999253835e-06
IndSumNormal,Sob-NUS,32,1024,10,nus,True,31,-0.00010408205645694957,5.731332687377929e-05,0.0235523714867419,2.938441080903388,1.8065631619914102e-06,3.037528582229869e-06,3.22379599468776e-06,2.091591589880834e-06,1.919783626622483e-06,1.8858164832595618e-06
IndSumNormal,Sob-NUS,32,4096,12,nus,True,7,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,2.2573494358907913e-06,3.3617806051304723e-06,3.5741339434240016e-06,4.389579588766331e-06,2.9517764130629038e-06,3.3270602457737273e-06
IndSumNormal,Sob-NUS,32,4096,12,nus,True,11,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,1.4009444096581205e-06,2.1526982783446235e-06,2.284763400341486e-06,2.172103739961618e-06,1.6772374010725444e-06,1.6900449867797006e-06
IndSumNormal,Sob-NUS,32,4096,12,nus,True,15,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,1.0095264780994287e-06,1.5959860985821846e-06,1.6966788511381708e-06,1.3765786851563525e-06,1.1530450435172214e-06,1.1258022219574598e-06
IndSumNormal,Sob-NUS,32,4096,12,nus,True,19,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,8.192469235560214e-07,1.280839767722906e-06,1.3578671233703251e-06,1.0328438100119836e-06,9.040555743574707e-07,8.82633886350783e-07
IndSumNormal,Sob-NUS,32,4096,12,nus,True,23,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,6.69261292662417e-07,1.0568831377814742e-06,1.123412531798911e-06,8.244743053106088e-07,7.358148396072946e-07,7.158334441746037e-07
IndSumNormal,Sob-NUS,32,4096,12,nus,True,27,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,5.803765478940393e-07,9.344314618593443e-07,9.967143547209403e-07,6.903770204867426e-07,6.240586468315813e-07,6.118968167635539e-07
IndSumNormal,Sob-NUS,32,4096,12,nus,True,31,3.419919354313384e-05,1.5537818431854254e-05,0.007216187447960121,2.944925599415884,5.1506560449304e-07,8.219208627402219e-07,8.727193490246282e-07,5.911591953157484e-07,5.487302839227526e-07,5.363224046926877e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,7,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,3.949095198355693e-07,5.777603728835399e-07,6.124875406510912e-07,7.865564456428758e-07,5.224506940965573e-07,5.933060117416412e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,11,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,2.522963219976011e-07,3.731461247571967e-07,3.9763139867432127e-07,3.9368906895043585e-07,2.9711724298422444e-07,3.061755910444807e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,15,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,1.8623405422489083e-07,2.772051868645441e-07,2.9293118429434297e-07,2.43386745359659e-07,2.0815749044822287e-07,2.0210527740460918e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,19,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,1.468518514438402e-07,2.1886283573737662e-07,2.3185283211581387e-07,1.8316211103729048e-07,1.6240995802899258e-07,1.575163735125098e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,23,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,1.1971833487647836e-07,1.8407438829564183e-07,1.9503936153829668e-07,1.4389902440401065e-07,1.2940403017467263e-07,1.2645947779998042e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,27,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,1.011116826960335e-07,1.553489522421957e-07,1.6396519785764436e-07,1.177748319010933e-07,1.0823413885638747e-07,1.0540567375287045e-07
IndSumNormal,Sob-NUS,32,16384,14,nus,True,31,1.7468009650653197e-06,2.7956483599171056e-06,0.025472740702248416,3.010643312506199,8.88117786012792e-08,1.357778948653222e-07,1.4300529696802683e-07,9.925212487945257e-08,9.355963970879499e-08,9.102148722936872e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,7,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,9.530756286395655e-08,1.446325114912729e-07,1.5436220855888401e-07,2.0015846241391524e-07,1.287341586909164e-07,1.506841010907925e-07
IndSumNormal,Sob-NUS,32,65536,16,nus,True,11,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,6.14338883122949e-08,9.370029154757097e-08,1.0044118898938068e-07,9.698618899309295e-08,7.39807580599404e-08,7.558556915522412e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,15,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,4.3983163439691944e-08,6.813342819059355e-08,7.325744879017851e-08,5.997797218600464e-08,5.041249035673341e-08,4.902965580407491e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,19,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,3.539410399214625e-08,5.493431779976892e-08,5.899874303323532e-08,4.542671415131948e-08,3.9475072222249015e-08,3.859115246128928e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,23,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,2.892719343529972e-08,4.538205690060577e-08,4.875937076521189e-08,3.568861024636349e-08,3.195033283976636e-08,3.1076750206599185e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,27,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,2.4454586377315866e-08,3.856277742008707e-08,4.1498142092885154e-08,2.8861862929239503e-08,2.6369514888788043e-08,2.574114189394652e-08
IndSumNormal,Sob-NUS,32,65536,16,nus,True,31,-9.12203448418572e-06,6.71823326868482e-07,0.0015388770341522946,2.8958953758429224,2.137229503230813e-08,3.384458497993467e-08,3.645658177899632e-08,2.5229886603036026e-08,2.295923117765825e-08,2.2608086865556923e-08
MC2,Lat,4,64,6,rqmc,True,7,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,1.2255551150766561e-06,1.862498950177105e-06,1.98756026932625e-06,2.555413354961016e-06,1.6742795816238245e-06,1.9377137791580705e-06
MC2,Lat,4,64,6,rqmc,True,7,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,1.4074783456275277e-08,2.2914130536467038e-08,2.4697425314172033e-08,3.152389073079032e-08,1.98529460708885e-08,2.365758401418542e-08
MC2,Lat,4,64,6,rqmc,True,11,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,8.841970446579546e-09,1.5181216139833233e-08,1.6480104733780555e-08,1.5385348147575467e-08,1.1162291951529805e-08,1.1614254201498427e-08
MC2,Lat,4,64,6,rqmc,True,11,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,7.82360369494102e-07,1.2404648493232903e-06,1.32655442125202e-06,1.2514672471518384e-06,9.423426827687313e-07,9.68119409721404e-07
MC2,Lat,4,64,6,rqmc,True,15,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,6.662433195279621e-09,1.1404132297996618e-08,1.2436842312591726e-08,9.707191248148377e-09,7.799896854288624e-09,7.76784288523862e-09
MC2,Lat,4,64,6,rqmc,True,15,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,5.771397953735247e-07,9.324893936008264e-07,9.937054888006311e-07,8.040529928654899e-07,6.653549371651191e-07,6.544715415109271e-07
MC2,Lat,4,64,6,rqmc,True,19,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,4.5209445762509564e-07,7.320576027836445e-07,7.828576691124141e-07,5.946645083951982e-07,5.09373695598327e-07,4.998029542529345e-07
MC2,Lat,4,64,6,rqmc,True,19,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,5.2675690191514236e-09,9.168265709978515e-09,9.95285846321196e-09,7.129940382555769e-09,5.99608807366693e-09,5.947901868655431e-09
MC2,Lat,4,64,6,rqmc,True,23,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,3.714990807422722e-07,6.016100342740794e-07,6.44305955952758e-07,4.5890525246509754e-07,4.074215724493296e-07,3.989493271888304e-07
MC2,Lat,4,64,6,rqmc,True,23,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,4.346685718960751e-09,7.530221932631732e-09,8.219446652576333e-09,5.571561051775171e-09,4.8775959271281965e-09,4.7767022385159395e-09
MC2,Lat,4,64,6,rqmc,True,27,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,3.7123162895791248e-09,6.469168243788069e-09,7.0647656814474635e-09,4.533672293308733e-09,4.038486790083941e-09,3.984153513877016e-09
MC2,Lat,4,64,6,rqmc,True,27,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,3.168965140621012e-07,5.141663358159344e-07,5.504845635085088e-07,3.823004051115666e-07,3.411937431914561e-07,3.367358785696156e-07
MC2,Lat,4,64,6,rqmc,True,31,-1.688667991874745e-05,8.581029090442779e-06,0.019901544219125503,2.834655633596622,2.810922808430423e-07,4.566869469422841e-07,4.869091548969227e-07,3.2647765100039165e-07,3.026194716236084e-07,2.9500947475783825e-07
MC2,Lat,4,64,6,rqmc,True,31,-5.750654098244017e-06,9.932102952326508e-08,0.020659064905577798,2.6023648541020603,3.277231811796836e-09,5.740272712992576e-09,6.2363731329631294e-09,3.899358200893532e-09,3.5422273048871452e-09,3.4947618253572173e-09
MC2,Lat,4,256,8,rqmc,True,7,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,2.9120381077278326e-12,4.286470399072616e-12,4.535438053797825e-12,5.9378215786368526e-12,3.820538065682685e-12,4.499352792910814e-12
MC2,Lat,4,256,8,rqmc,True,7,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,7.306124301042314e-08,1.1259624373656575e-07,1.209709605775786e-07,1.5701319627318853e-07,9.992156104427506e-08,1.1837260534358389e-07
MC2,Lat,4,256,8,rqmc,True,11,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,1.8351910250315098e-12,2.8072144132211184e-12,2.970366653997082e-12,2.8666761463606956e-12,2.1806597439615258e-12,2.2413258389742448e-12
MC2,Lat,4,256,8,rqmc,True,11,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,4.5869672197299015e-08,7.419062801047762e-08,7.940585450305294e-08,7.425395045657274e-08,5.608180616087249e-08,5.7272781432517376e-08
MC2,Lat,4,256,8,rqmc,True,15,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,1.3378947438545541e-12,2.108303482989475e-12,2.2336380149992214e-12,1.7951956567460997e-12,1.5185366734383442e-12,1.483905539088639e-12
MC2,Lat,4,256,8,rqmc,True,15,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,3.39535171435836e-08,5.52387782114248e-08,5.949240695065899e-08,4.7164936655864876e-08,3.915304125720927e-08,3.850180149042255e-08
MC2,Lat,4,256,8,rqmc,True,19,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,2.6666953863199175e-08,4.40699029992619e-08,4.752577119651586e-08,3.484967976391997e-08,2.9938610147928146e-08,2.944173022566847e-08
MC2,Lat,4,256,8,rqmc,True,19,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,1.041490425455793e-12,1.6508785276347186e-12,1.7506371247226668e-12,1.318825014546459e-12,1.138712485715361e-12,1.124732509795755e-12
MC2,Lat,4,256,8,rqmc,True,23,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,8.611271402565385e-13,1.3748067483314511e-12,1.456438544685557e-12,1.0543946814017747e-12,9.362275233496964e-13,9.193834811746307e-13
MC2,Lat,4,256,8,rqmc,True,23,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,2.1888291416254368e-08,3.6020492179612694e-08,3.872373161793968e-08,2.6741099446195423e-08,2.397413339530527e-08,2.3400116400376144e-08
MC2,Lat,4,256,8,rqmc,True,27,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,7.421601203585533e-13,1.1719976236248945e-12,1.2392206803062387e-12,8.670611690360553e-13,7.974317642394056e-13,7.755500457113276e-13
MC2,Lat,4,256,8,rqmc,True,27,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,1.8806686221216703e-08,3.084158000624488e-08,3.338115123721128e-08,2.2365527577098338e-08,2.040709675301584e-08,1.9903841626382168e-08
MC2,Lat,4,256,8,rqmc,True,31,-2.8373800256189554e-08,1.9974839781683684e-11,-0.0035512665161885897,2.927062430694374,6.558506597189028e-13,1.0408109080579585e-12,1.104533570879558e-12,7.507237429729965e-13,6.976856516721586e-13,6.822435186156669e-13
MC2,Lat,4,256,8,rqmc,True,31,2.0285953436443626e-06,5.088624220596113e-07,0.022825294209845276,2.7425129863258864,1.64903707443327e-08,2.7282810278520456e-08,2.949043417865405e-08,1.9243055569826265e-08,1.773845444023853e-08,1.7338093562937266e-08
MC2,Lat,4,1024,10,rqmc,True,7,-3.616610588657439e-08,4.597809291032506e-12,0.0008406350812336627,2.4979240000903262,6.509128225004332e-13,1.08842279872302e-12,1.1815862066663144e-12,1.4793092557240342e-12,9.337109878207514e-13,1.101474950313848e-12
MC2,Lat,4,1024,10,rqmc,True,7,9.284272814894528e-07,3.891328518321835e-08,-0.014256252681280182,2.8325856117134935,5.561588420906063e-09,8.556844765088573e-09,9.142702151687139e-09,1.1846044769528776e-08,7.683276996094717e-09,8.933429917197066e-09
MC2,Lat,4,1024,10,rqmc,True,11,-3.616610588657439e-08,4.597809291032506e-12,0.0008406350812336627,2.4979240000903262,4.1459968491297425e-13,7.187458907405924e-13,7.884222145347357e-13,7.115624196665974e-13,5.126253776246512e-13,5.391018316482286e-13
MC2,Lat,4,1024,10,rqmc,True,11,9.284272814894528e-07,3.891328518321835e-08,-0.014256252681280182,2.8325856117134935,3.5956300912019614e-09,5.812448252101017e-09,6.229901786324153e-09,5.78778040748784e-09,4.295900981810168e-09,4.488834613619238e-09
